Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
150 2342496 1294652 1088 0 0 1992552 108280 6% 3.69 2.48 10.05 0.21 83.56 3958257 2672 0 29695 132 0 29/09/22 23:19:06
151 2343432 1289652 1088 0 0 1992552 108280 6% 3.70 2.48 10.06 0.21 83.55 4424051 3033 0 60410 228 0 29/09/22 23:19:07
152 2342936 1285580 1088 0 0 1992552 108280 6% 3.70 2.49 10.08 0.21 83.51 4155574 2892 0 76958 253 0 29/09/22 23:19:08
153 2344032 1279508 1088 0 0 1992552 108280 6% 3.72 2.49 10.09 0.21 83.48 2610284 1836 0 57585 181 0 29/09/22 23:19:09
154 2343400 1276948 1088 0 0 1992552 108280 6% 3.72 2.50 10.10 0.21 83.46 5102998 3494 0 65416 245 0 29/09/22 23:19:10
155 2343492 1271728 1088 0 0 1992552 108280 6% 3.73 2.50 10.12 0.21 83.43 4137112 2881 0 75883 252 0 29/09/22 23:19:11
156 2342432 1268192 1088 0 0 1992552 108280 6% 3.74 2.50 10.14 0.21 83.39 3890656 2732 0 85281 268 0 29/09/22 23:19:13
157 2342928 1228808 1088 0 0 1992552 108280 6% 3.76 2.51 10.16 0.21 83.36 2270736 1580 0 44244 148 0 29/09/22 23:19:14
158 2342688 1226816 1088 0 0 1992552 108280 6% 3.76 2.51 10.17 0.21 83.34 5746993 3881 0 46923 196 0 29/09/22 23:19:15
159 2344076 1219776 1088 0 0 1992552 108280 6% 3.77 2.52 10.18 0.21 83.32 3641360 2467 0 35017 143 0 29/09/22 23:19:16
160 2343416 1216240 1088 0 0 1992552 108280 6% 3.77 2.52 10.19 0.21 83.30 4224706 2940 0 77737 269 0 29/09/22 23:19:17
161 2343488 1211664 1088 0 0 1992552 108280 6% 3.78 2.52 10.21 0.21 83.26 4241709 2960 0 82350 282 0 29/09/22 23:19:18
162 2344056 1206592 1088 0 0 1992552 108280 6% 3.79 2.53 10.23 0.22 83.23 2932803 2067 0 66404 213 0 29/09/22 23:19:19
